budget_year,account_type,department,fund_code,account_category,bu_description,amount
FY14-15,Expense,Sheriff,10101,Employer Group Health,,6978
FY14-15,Expense,Sheriff,10101,Employer Dental Group,,283
FY14-15,Expense,Sheriff,10101,Employer Group Life,,128
FY14-15,Expense,Sheriff,10101,Employer Pension,,3940
FY14-15,Expense,Sheriff,10101,FSA Pre-Tax Savings,,0
FY14-15,Expense,Sheriff,10101,Cafe Plan Pre-Tax Savings,,198
FY14-15,Expense,Sheriff,10101,Employee Out-of-town Travel,,0
FY14-15,Expense,Sheriff,10101,Allowance-Cell/Mobile Devices,,0
FY14-15,Expense,Sheriff,10101,Tuition,,0
FY14-15,Expense,Sheriff,10101,Membership Dues,,0
FY14-15,Expense,Police,10101,Regular Pay,,595260
FY14-15,Expense,Police,10101,Leave Pay,,54749
FY14-15,Expense,Police,10101,Holiday Pay,,28398
FY14-15,Expense,Police,10101,Overtime Pay,,27488
FY14-15,Expense,Police,10101,Shift Differential Pay,,559
FY14-15,Expense,Police,10101,Injured on Duty Pay,,508
FY14-15,Expense,Police,10101,Longevity,,7673
FY14-15,Expense,Police,10101,Overtime Pay-PreTrial Conf,,495
FY14-15,Expense,Police,10101,Employer OASDI,,42105
FY14-15,Expense,Police,10101,Employer SSN Medical,,9847
FY14-15,Expense,Police,10101,Employer Group Health,,112815
FY14-15,Expense,Police,10101,Employer Dental Group,,3238
FY14-15,Expense,Police,10101,Employer Group Life,,1647
FY14-15,Expense,Police,10101,Employer Pension,,110116
FY14-15,Expense,Police,10101,FSA Pre-Tax Savings,,0
FY14-15,Expense,Police,10101,Cafe Plan Pre-Tax Savings,,3153
FY14-15,Expense,Police,10101,Other Professional Srvc,,1606
FY14-15,Expense,Police,10101,Employee Local Travel/Park,,0
FY14-15,Expense,Police,10101,Subscriptions,,-123
FY14-15,Expense,Police,10101,Registration,,17300
FY14-15,Expense,Police,10101,Membership Dues,,330
FY14-15,Expense,Police,10101,Radio Shop Charge,,7500
FY14-15,Expense,Police,10101,Fleet Management,,41200
FY14-15,Expense,Police,10101,Host & Hostess,,0
FY14-15,Expense,Police,10101,Offc & Admin Supply,,8208
FY14-15,Expense,Police,10101,Law Enforcement Supply,,12
FY14-15,Expense,Police,10101,Computer Hardware <$10K,,8495
FY14-15,Expense,Police,10101,Uniforms - Allowance,,2800
FY14-15,Expense,Police,10101,Small Equipment Supply,,598
FY14-15,Expense,Police,10101,Rent Equipment,,616
FY14-15,Expense,Police,10101,Other License & Fees,,0
FY14-15,Expense,Police,10101,Regular Pay,,469474
FY14-15,Expense,Police,10101,Leave Pay,,64986
FY14-15,Expense,Police,10101,Holiday Pay,,24744
FY14-15,Expense,Police,10101,Overtime Pay,,3167
FY14-15,Expense,Police,10101,Shift Differential Pay,,0
FY14-15,Expense,Police,10101,Longevity,,5858
FY14-15,Expense,Police,10101,Employer OASDI,,32293
FY14-15,Expense,Police,10101,Employer SSN Medical,,7552
FY14-15,Expense,Police,10101,Employer Group Health,,109056
FY14-15,Expense,Police,10101,Employer Dental Group,,3344
FY14-15,Expense,Police,10101,Employer Group Life,,1682
FY14-15,Expense,Police,10101,Employer Pension,,91285
FY14-15,Expense,Police,10101,FSA Pre-Tax Savings,,220
FY14-15,Expense,Police,10101,Cafe Plan Pre-Tax Savings,,3394
FY14-15,Expense,Police,10101,Mngt Cnsltnt Srvc,,39550
FY14-15,Expense,Police,10101,Project Management (non-cap),,3443
FY14-15,Expense,Police,10101,Laundry Services,,0
FY14-15,Expense,Police,10101,Lock & Key Service,,12
FY14-15,Expense,Police,10101,Employee Out-of-town Travel,,0
FY14-15,Expense,Police,10101,Employee Air Travel,,0
FY14-15,Expense,Police,10101,Employee Local Travel/Park,,433
FY14-15,Expense,Police,10101,Cell Phone Service,,0
FY14-15,Expense,Police,10101,Advertising & Promot'n,,428
FY14-15,Expense,Police,10101,Subscriptions,,566
FY14-15,Expense,Police,10101,Registration,,0
FY14-15,Expense,Police,10101,Membership Dues,,459
FY14-15,Expense,Police,10101,Other Rpr & Maint Srvc,,8380
FY14-15,Expense,Police,10101,Radio Shop Charge,,2300
FY14-15,Expense,Police,10101,Fleet Management,,18300
FY14-15,Expense,Police,10101,Host & Hostess,,836
FY14-15,Expense,Police,10101,Offc & Admin Supply,,7329
FY14-15,Expense,Police,10101,Furniture/Fixtures<$10K,,4461
FY14-15,Expense,Police,10101,Uniforms - Allowance,,400
FY14-15,Expense,Police,10101,Uniforms/Work Related Items,,0
FY14-15,Expense,Police,10101,Books/Magazines/Periodicals,,0
FY14-15,Expense,Police,10101,Rent Building & Land,,116797
FY14-15,Expense,Police,10101,Rent Equipment,,1301
FY14-15,Expense,Police,10101,Transfer Operational,,347
FY14-15,Expense,Police,10101,Overtime Pay,,0
FY14-15,Expense,Police,10101,Employer OASDI,,0
FY14-15,Expense,Police,10101,Employer SSN Medical,,0
FY14-15,Expense,Police,10101,Employer Group Health,,0
FY14-15,Expense,Police,10101,Employer Dental Group,,0
FY14-15,Expense,Police,10101,Cafe Plan Pre-Tax Savings,,0
FY14-15,Expense,Police,10101,Regular Pay,,190261
FY14-15,Expense,Police,10101,Leave Pay,,24145
FY14-15,Expense,Police,10101,Holiday Pay,,9587
FY14-15,Expense,Police,10101,Overtime Pay,,6
FY14-15,Expense,Police,10101,Shift Differential Pay,,102
FY14-15,Expense,Police,10101,Longevity,,3603
FY14-15,Expense,Police,10101,Employer OASDI,,13261
FY14-15,Expense,Police,10101,Employer SSN Medical,,3101
FY14-15,Expense,Police,10101,Employer Group Health,,36264
FY14-15,Expense,Police,10101,Employer Dental Group,,1132
FY14-15,Expense,Police,10101,Employer Group Life,,524
FY14-15,Expense,Police,10101,Employer Pension,,38362
FY14-15,Expense,Police,10101,FSA Pre-Tax Savings,,186
FY14-15,Expense,Police,10101,Cafe Plan Pre-Tax Savings,,1007
FY14-15,Expense,Police,10101,Other Professional Srvc,,0
FY14-15,Expense,Police,10101,Employee Out-of-town Travel,,0
FY14-15,Expense,Police,10101,Postage & Delivery Srvc,,0
FY14-15,Expense,Police,10101,Printing/Binding,,0
FY14-15,Expense,Police,10101,Subscriptions,,28
FY14-15,Expense,Police,10101,Membership Dues,,0
FY14-15,Expense,Police,10101,Radio Shop Charge,,1800
FY14-15,Expense,Police,10101,Fleet Management,,54900
FY14-15,Expense,Police,10101,Offc & Admin Supply,,3620
FY14-15,Expense,Police,10101,Law Enforcement Supply,,5124
FY14-15,Expense,Police,10101,Computer Software,,-2394
FY14-15,Expense,Police,10101,Uniforms - Allowance,,1600
FY14-15,Expense,Police,10101,Machinery & Equipment,,0
FY14-15,Expense,Police,10101,Regular Pay,,114176
FY14-15,Expense,Police,10101,Leave Pay,,17728
FY14-15,Expense,Police,10101,Holiday Pay,,5562
FY14-15,Expense,Police,10101,Overtime Pay,,0
FY14-15,Expense,Police,10101,Shift Differential Pay,,102
FY14-15,Expense,Police,10101,Longevity,,1073
FY14-15,Expense,Police,10101,Employer OASDI,,7745
FY14-15,Expense,Police,10101,Employer SSN Medical,,1811
FY14-15,Expense,Police,10101,Employer Group Health,,29429
FY14-15,Expense,Police,10101,Employer Dental Group,,744
FY14-15,Expense,Police,10101,Employer Group Life,,339
FY14-15,Expense,Police,10101,Employer Pension,,23616
FY14-15,Expense,Police,10101,FSA Pre-Tax Savings,,395
FY14-15,Expense,Police,10101,Cafe Plan Pre-Tax Savings,,769
FY14-15,Expense,Police,10101,Postage & Delivery Srvc,,77
FY14-15,Expense,Police,10101,Membership Dues,,5815
FY14-15,Expense,Police,10101,Radio Shop Charge,,900
FY14-15,Expense,Police,10101,Host & Hostess,,100
FY14-15,Expense,Police,10101,Offc & Admin Supply,,308
FY14-15,Expense,Police,10101,Law Enforcement Supply,,1783
FY14-15,Expense,Police,10101,Uniforms - Allowance,,800
FY14-15,Expense,Police,10101,Regular Pay,,292044
FY14-15,Expense,Police,10101,Leave Pay,,44279
FY14-15,Expense,Police,10101,Holiday Pay,,14507
FY14-15,Expense,Police,10101,Overtime Pay,,2418
FY14-15,Expense,Police,10101,Shift Differential Pay,,2300
FY14-15,Expense,Police,10101,Longevity,,4868
FY14-15,Expense,Police,10101,Overtime Pay-PreTrial Conf,,211
FY14-15,Expense,Police,10101,Employer OASDI,,20796
FY14-15,Expense,Police,10101,Employer SSN Medical,,4864
FY14-15,Expense,Police,10101,Employer Group Health,,74016
FY14-15,Expense,Police,10101,Employer Dental Group,,2419
FY14-15,Expense,Police,10101,Employer Group Life,,1265
FY14-15,Expense,Police,10101,Employer Pension,,60896
FY14-15,Expense,Police,10101,FSA Pre-Tax Savings,,21
FY14-15,Expense,Police,10101,Cafe Plan Pre-Tax Savings,,2022
FY14-15,Expense,Police,10101,Subscriptions,,10586
FY14-15,Expense,Police,10101,Membership Dues,,432
FY14-15,Expense,Police,10101,Other Rpr & Maint Srvc,,113
FY14-15,Expense,Police,10101,Radio Shop Charge,,1800
FY14-15,Expense,Police,10101,Fleet Management,,4600
FY14-15,Expense,Police,10101,Offc & Admin Supply,,3679
FY14-15,Expense,Police,10101,Law Enforcement Supply,,54
FY14-15,Expense,Police,10101,Uniforms - Allowance,,400
FY14-15,Expense,Police,10101,Rent Equipment,,2635
FY14-15,Expense,Police,10101,Regular Pay,,272420
FY14-15,Expense,Police,10101,Leave Pay,,47160
FY14-15,Expense,Police,10101,Holiday Pay,,14776
FY14-15,Expense,Police,10101,Overtime Pay,,1264
FY14-15,Expense,Police,10101,Shift Differential Pay,,172
FY14-15,Expense,Police,10101,Injured on Duty Pay,,0
FY14-15,Expense,Police,10101,Longevity,,5060
FY14-15,Expense,Police,10101,Employer OASDI,,19553
FY14-15,Expense,Police,10101,Employer SSN Medical,,4573
FY14-15,Expense,Police,10101,Employer Group Health,,73805
FY14-15,Expense,Police,10101,Employer Dental Group,,2145
FY14-15,Expense,Police,10101,Employer Group Life,,947
FY14-15,Expense,Police,10101,Employer Pension,,57478
FY14-15,Expense,Police,10101,Cafe Plan Pre-Tax Savings,,2052
FY14-15,Expense,Police,10101,Medical Services,,76067
FY14-15,Expense,Police,10101,Registration,,0
FY14-15,Expense,Police,10101,Radio Shop Charge,,9300
FY14-15,Expense,Police,10101,Fleet Management,,13700
FY14-15,Expense,Police,10101,Offc & Admin Supply,,1578
FY14-15,Expense,Police,10101,Law Enforcement Supply,,0
FY14-15,Expense,Police,10101,Furniture/Fixtures<$10K,,613
FY14-15,Expense,Police,10101,Uniforms - Allowance,,1200
FY14-15,Expense,Police,10101,IOD-CS 90 Percent,,0
FY14-15,Expense,Police,10101,Small Equipment Supply,,0
FY14-15,Expense,Police,10101,Rent Equipment,,1192
FY14-15,Expense,Police,10101,Salary Supplement,,4493056
FY14-15,Expense,Police,10101,Leave Pay,,191688
FY14-15,Expense,Police,10101,Holiday Pay,,177220
FY14-15,Expense,Police,10101,Overtime Pay,,2145
FY14-15,Expense,Police,10101,Shift Differential Pay,,58886
FY14-15,Expense,Police,10101,Injured on Duty Pay,,167831
FY14-15,Expense,Police,10101,Longevity,,0
FY14-15,Expense,Police,10101,Overtime Pay-Traffic Court,,99798
FY14-15,Expense,Police,10101,IOD-Light Duty,,64327
FY14-15,Expense,Police,10101,IOD-NCS 90 Percent,,23661
FY14-15,Expense,Police,10101,Fringe Benefits,,0
FY14-15,Expense,Police,10101,Employer OASDI,,306818
FY14-15,Expense,Police,10101,Employer SSN Medical,,71756
FY14-15,Expense,Police,10101,Employer Group Health,,919115
FY14-15,Expense,Police,10101,Employer Dental Group,,41519
FY14-15,Expense,Police,10101,Employer Group Life,,19049
FY14-15,Expense,Police,10101,Employer Pension,,541884
FY14-15,Expense,Police,10101,FSA Pre-Tax Savings,,254
FY14-15,Expense,Police,10101,Cafe Plan Pre-Tax Savings,,24753
FY14-15,Expense,Police,10101,Other Professional Srvc,,2915
FY14-15,Expense,Police,10101,Devlop/Framing/Artwork,,833
FY14-15,Expense,Police,10101,Advertising & Promot'n,,0
FY14-15,Expense,Police,10101,Registration,,650
FY14-15,Expense,Police,10101,Host & Hostess,,0
FY14-15,Expense,Police,10101,Offc & Admin Supply,,2764
FY14-15,Expense,Police,10101,Law Enforcement Supply,,263789
FY14-15,Expense,Police,10101,Ammunition,,116608
FY14-15,Expense,Police,10101,Uniforms/Work Related Items,,261929
FY14-15,Expense,Police,10101,Books/Magazines/Periodicals,,7479
FY14-15,Expense,Police,10101,Educational Supply,,162
FY14-15,Expense,Police,10101,Repair & Maint Supply,,11
FY14-15,Expense,Police,10101,Regular Pay,,1083409
FY14-15,Expense,Police,10101,Leave Pay,,203639
FY14-15,Expense,Police,10101,Holiday Pay,,54451
FY14-15,Expense,Police,10101,Overtime Pay,,7332
FY14-15,Expense,Police,10101,Shift Differential Pay,,700
FY14-15,Expense,Police,10101,Injured on Duty Pay,,0
FY14-15,Expense,Police,10101,Longevity,,18948
FY14-15,Expense,Police,10101,In-Serv Tr Sup-Traffic Court,,753600
FY14-15,Expense,Police,10101,Overtime Pay-Traffic Court,,0
FY14-15,Expense,Police,10101,IOD-CS 100 Percent,,0
FY14-15,Expense,Police,10101,IOD-Light Duty,,0
FY14-15,Expense,Police,10101,IOD-CS 90 Percent,,0
FY14-15,Expense,Police,10101,Employer OASDI,,79332
FY14-15,Expense,Police,10101,Employer SSN Medical,,18554
FY14-15,Expense,Police,10101,Employer Group Health,,262049
FY14-15,Expense,Police,10101,Employer Dental Group,,7983
FY14-15,Expense,Police,10101,Employer Group Life,,3855
FY14-15,Expense,Police,10101,Employer Pension,,227818
FY14-15,Expense,Police,10101,FSA Pre-Tax Savings,,261
FY14-15,Expense,Police,10101,Cafe Plan Pre-Tax Savings,,7268
FY14-15,Expense,Police,10101,Landscaping Service,,0
FY14-15,Expense,Police,10101,Mngt Cnsltnt Srvc,,4242
FY14-15,Expense,Police,10101,Project Management (non-cap),,1447
FY14-15,Expense,Police,10101,Refuse Disposal,,3625
FY14-15,Expense,Police,10101,Uniform Cleaning Service,,487
FY14-15,Expense,Police,10101,Employee Out-of-town Travel,,14057
FY14-15,Expense,Police,10101,Employee Air Travel,,6174
FY14-15,Expense,Police,10101,Moving reimbursement,,2730
FY14-15,Expense,Police,10101,Postage & Delivery Srvc,,0
FY14-15,Expense,Police,10101,Advertising & Promot'n,,0
FY14-15,Expense,Police,10101,Registration,,135632
FY14-15,Expense,Police,10101,Membership Dues,,505
FY14-15,Expense,Police,10101,Other Rpr & Maint Srvc,,42374
FY14-15,Expense,Police,10101,Radio Shop Charge,,9000
FY14-15,Expense,Police,10101,Fleet Management,,68600
FY14-15,Expense,Police,10101,Host & Hostess,,198
FY14-15,Expense,Police,10101,Offc & Admin Supply,,9649
FY14-15,Expense,Police,10101,Law Enforcement Supply,,450978
FY14-15,Expense,Police,10101,Ammunition,,266049
FY14-15,Expense,Police,10101,Computer Hardware <$10K,,0
FY14-15,Expense,Police,10101,Office Equipment < $10K,,205
FY14-15,Expense,Police,10101,Uniforms - Allowance,,7000
FY14-15,Expense,Police,10101,Uniforms/Work Related Items,,307
FY14-15,Expense,Police,10101,Educational Supply,,598
FY14-15,Expense,Police,10101,Medical Supply,,141
FY14-15,Expense,Police,10101,Repair & Maint Supply,,24755
FY14-15,Expense,Police,10101,Auto Fuel,,0
FY14-15,Expense,Police,10101,Rent Equipment,,1562
FY14-15,Expense,Police,10101,Machinery & Equipment,,0
FY14-15,Expense,Police,10101,Computer Software,,103220
FY14-15,Expense,Police,10101,Regular Pay,,177915
FY14-15,Expense,Police,10101,Leave Pay,,23306
FY14-15,Expense,Police,10101,Holiday Pay,,8338
FY14-15,Expense,Police,10101,Overtime Pay,,6
FY14-15,Expense,Police,10101,Shift Differential Pay,,131
FY14-15,Expense,Police,10101,Longevity,,3328
FY14-15,Expense,Police,10101,Employer OASDI,,12583
FY14-15,Expense,Police,10101,Employer SSN Medical,,2943
FY14-15,Expense,Police,10101,Employer Group Health,,32333
FY14-15,Expense,Police,10101,Employer Dental Group,,1013
FY14-15,Expense,Police,10101,Employer Group Life,,621
FY14-15,Expense,Police,10101,Employer Pension,,35894
FY14-15,Expense,Police,10101,Cafe Plan Pre-Tax Savings,,862
FY14-15,Expense,Police,10101,Employee Out-of-town Travel,,35
FY14-15,Expense,Police,10101,Printing/Binding,,185
FY14-15,Expense,Police,10101,Subscriptions,,195
FY14-15,Expense,Police,10101,Membership Dues,,534
FY14-15,Expense,Police,10101,Radio Shop Charge,,3900
FY14-15,Expense,Police,10101,Fleet Management,,0
FY14-15,Expense,Police,10101,Offc & Admin Supply,,422
FY14-15,Expense,Police,10101,Law Enforcement Supply,,1587
FY14-15,Expense,Police,10101,Law Enforce Equip <$10K,,1684
FY14-15,Expense,Police,10101,Uniforms - Allowance,,800
FY14-15,Expense,Police,10101,Uniforms/Work Related Items,,0
FY14-15,Expense,Police,10101,Repair & Maint Supply,,6354
FY14-15,Expense,Police,10101,Auto Fuel,,209
FY14-15,Expense,Police,10101,Vehicle Registration,,0
FY14-15,Expense,Police,10101,Regular Pay,,247449
FY14-15,Expense,Police,10101,Leave Pay,,43077
FY14-15,Expense,Police,10101,Holiday Pay,,12788
FY14-15,Expense,Police,10101,Overtime Pay,,0
FY14-15,Expense,Police,10101,Shift Differential Pay,,46
FY14-15,Expense,Police,10101,Injured on Duty Pay,,5666
FY14-15,Expense,Police,10101,Longevity,,2695
FY14-15,Expense,Police,10101,IOD-CS 75 Percent,,3010
FY14-15,Expense,Police,10101,Employer OASDI,,18244
FY14-15,Expense,Police,10101,Employer SSN Medical,,4267
FY14-15,Expense,Police,10101,Employer Group Health,,51075
FY14-15,Expense,Police,10101,Employer Dental Group,,1486
FY14-15,Expense,Police,10101,Employer Group Life,,680
FY14-15,Expense,Police,10101,Employer Pension,,52438
FY14-15,Expense,Police,10101,FSA Pre-Tax Savings,,182
FY14-15,Expense,Police,10101,Cafe Plan Pre-Tax Savings,,1418
FY14-15,Expense,Police,10101,Registration,,0
FY14-15,Expense,Police,10101,Membership Dues,,25
FY14-15,Expense,Police,10101,Radio Shop Charge,,300
FY14-15,Expense,Police,10101,Offc & Admin Supply,,13408
FY14-15,Expense,Police,10101,Law Enforcement Supply,,0
FY14-15,Expense,Police,10101,Computer Software,,0
FY14-15,Expense,Police,10101,Computer Hardware <$10K,,397
FY14-15,Expense,Police,10101,Uniforms - Allowance,,400
FY14-15,Expense,Police,10101,Books/Magazines/Periodicals,,0
FY14-15,Expense,Police,10101,Small Equipment Supply,,0
FY14-15,Expense,Police,10101,Regular Pay,,3221632
FY14-15,Expense,Police,10101,Leave Pay,,410690
FY14-15,Expense,Police,10101,Holiday Pay,,156497
FY14-15,Expense,Police,10101,Overtime Pay,,232819
FY14-15,Expense,Police,10101,Shift Differential Pay,,11485
FY14-15,Expense,Police,10101,Injured on Duty Pay,,8022
FY14-15,Expense,Police,10101,Longevity,,39987
FY14-15,Expense,Police,10101,Overtime Pay-Traffic Court,,60727
FY14-15,Expense,Police,10101,IOD-CS 100 Percent,,0
FY14-15,Expense,Police,10101,IOD-CS 75 Percent,,726
FY14-15,Expense,Police,10101,IOD-Light Duty,,0
FY14-15,Expense,Police,10101,IOD-CS 90 Percent,,0
FY14-15,Expense,Police,10101,Employer OASDI,,242837
FY14-15,Expense,Police,10101,Employer SSN Medical,,56792
FY14-15,Expense,Police,10101,Employer Group Health,,705591
FY14-15,Expense,Police,10101,Employer Dental Group,,21216
FY14-15,Expense,Police,10101,Employer Group Life,,9827
FY14-15,Expense,Police,10101,Employer Pension,,691296
FY14-15,Expense,Police,10101,FSA Pre-Tax Savings,,390
FY14-15,Expense,Police,10101,Cafe Plan Pre-Tax Savings,,19672
FY14-15,Expense,Police,10101,Legal Services,,6929
FY14-15,Expense,Police,10101,Investigators,,59932
FY14-15,Expense,Police,10101,Vehicle Washing,,0
FY14-15,Expense,Police,10101,Employee Out-of-town Travel,,0
FY14-15,Expense,Police,10101,Employee Air Travel,,0
FY14-15,Expense,Police,10101,Printing/Binding,,512
FY14-15,Expense,Police,10101,Subscriptions,,7050
FY14-15,Expense,Police,10101,Registration,,0
FY14-15,Expense,Police,10101,Membership Dues,,1015
FY14-15,Expense,Police,10101,Other Rpr & Maint Srvc,,2184
FY14-15,Expense,Police,10101,Mechanical Repair Service,,0
FY14-15,Expense,Police,10101,Radio Shop Charge,,19200
FY14-15,Expense,Police,10101,Fleet Management,,887300
FY14-15,Expense,Police,10101,Host & Hostess,,0
FY14-15,Expense,Police,10101,Offc & Admin Supply,,10054
FY14-15,Expense,Police,10101,Law Enforcement Supply,,4918
FY14-15,Expense,Police,10101,Law Enforce Equip <$10K,,73983
FY14-15,Expense,Police,10101,Computer Software,,126
FY14-15,Expense,Police,10101,Computer Hardware <$10K,,0
FY14-15,Expense,Police,10101,Office Equipment < $10K,,747
FY14-15,Expense,Police,10101,HHold & Jnitr Supply,,1574
FY14-15,Expense,Police,10101,Uniforms - Allowance,,24117
FY14-15,Expense,Police,10101,Repair & Maint Supply,,0
FY14-15,Expense,Police,10101,Auto Fuel,,4034
FY14-15,Expense,Police,10101,Small Equipment Supply,,12458
FY14-15,Expense,Police,10101,Rent Equipment,,1613
FY14-15,Expense,Police,10101,Computer Hardware,,0
FY14-15,Expense,Police,10101,Transfer Operational,,1085
FY14-15,Expense,Police,10101,Regular Pay,,0
FY14-15,Expense,Police,10101,Employer OASDI,,0
FY14-15,Expense,Police,10101,Employer SSN Medical,,0
FY14-15,Expense,Police,10101,Employer Group Health,,0
FY14-15,Expense,Police,10101,Employer Dental Group,,0
FY14-15,Expense,Police,10101,Employer Group Life,,0
FY14-15,Expense,Police,10101,Employer Pension,,0
FY14-15,Expense,Police,10101,Radio Shop Charge,,300
FY14-15,Expense,Police,10101,Uniforms - Allowance,,0
FY14-15,Expense,Fire,10101,Postage & Delivery Srvc,,11
FY14-15,Expense,Police,10101,Transfer Operational,,27908
FY14-15,Expense,Police,10101,Regular Pay,,295248
FY14-15,Expense,Police,10101,Leave Pay,,56353
FY14-15,Expense,Police,10101,Holiday Pay,,15734
FY14-15,Expense,Police,10101,Overtime Pay,,1690
FY14-15,Expense,Police,10101,Shift Differential Pay,,1395
FY14-15,Expense,Police,10101,Longevity,,4593
FY14-15,Expense,Police,10101,Overtime Pay-Traffic Court,,2299
FY14-15,Expense,Police,10101,Employer OASDI,,22034
FY14-15,Expense,Police,10101,Employer SSN Medical,,5153
FY14-15,Expense,Police,10101,Employer Group Health,,65915
FY14-15,Expense,Police,10101,Employer Dental Group,,1836
FY14-15,Expense,Police,10101,Employer Group Life,,834
FY14-15,Expense,Police,10101,Employer Pension,,63799
FY14-15,Expense,Police,10101,FSA Pre-Tax Savings,,0
FY14-15,Expense,Police,10101,Cafe Plan Pre-Tax Savings,,1840
FY14-15,Expense,Police,10101,Radio Shop Charge,,2100
FY14-15,Expense,Police,10101,Uniforms - Allowance,,1600
FY14-15,Expense,Police,10101,Transfer Operational,,33581
FY14-15,Expense,Police,10101,Regular Pay,,42753
FY14-15,Expense,Police,10101,Leave Pay,,6215
FY14-15,Expense,Police,10101,Holiday Pay,,1889
FY14-15,Expense,Police,10101,Overtime Pay,,134
FY14-15,Expense,Police,10101,Shift Differential Pay,,26
FY14-15,Expense,Police,10101,Longevity,,440
FY14-15,Expense,Police,10101,Employer OASDI,,2991
FY14-15,Expense,Police,10101,Employer SSN Medical,,700
FY14-15,Expense,Police,10101,Employer Group Health,,9567
FY14-15,Expense,Police,10101,Employer Dental Group,,242
