budget_year,account_type,department,fund_code,account_category,bu_description,amount
FY16-17,Expense,Police,10101,Advertising & Promot'n,,3723
FY16-17,Expense,Police,10101,Registration,,2880
FY16-17,Expense,Police,10101,Membership Dues,,350
FY16-17,Expense,Police,10101,Other Rpr & Maint Srvc,,456
FY16-17,Expense,Police,10101,Police Vehicle Direct Charges,,99
FY16-17,Expense,Police,10101,Radio Shop Charge,,100010
FY16-17,Expense,Police,10101,Fleet Management,,584100
FY16-17,Expense,Police,10101,Host & Hostess,,0
FY16-17,Expense,Police,10101,Offc & Admin Supply,,17633
FY16-17,Expense,Police,10101,Law Enforcement Supply,,6642
FY16-17,Expense,Police,10101,Furniture/Fixtures<$10K,,9275
FY16-17,Expense,Police,10101,Uniforms - Allowance,,45000
FY16-17,Expense,Police,10101,Uniforms/Work Related Items,,440
FY16-17,Expense,Police,10101,Educational Supply,,33
FY16-17,Expense,Police,10101,Drugs,,0
FY16-17,Expense,Police,10101,Ag & Animal Supply,,34506
FY16-17,Expense,Police,10101,Repair & Maint Supply,,239
FY16-17,Expense,Police,10101,Small Equipment Supply,,0
FY16-17,Expense,Police,10101,Rent Building & Land,,0
FY16-17,Expense,Police,10101,Rent Equipment,,1095
FY16-17,Expense,Police,10101,Other License & Fees,,0
FY16-17,Expense,Police,10101,Awrd Rwrd Royalty,,1038
FY16-17,Expense,Police,10101,Leasehold Improvements,,0
FY16-17,Expense,Police,10101,Machinery & Equipment,,0
FY16-17,Expense,Police,10101,Transfer Operational,,8491
FY16-17,Expense,Police,10101,Regular Pay,,5224099
FY16-17,Expense,Police,10101,Leave Pay,,746309
FY16-17,Expense,Police,10101,Holiday Pay,,325204
FY16-17,Expense,Police,10101,Overtime Pay,,164611
FY16-17,Expense,Police,10101,Shift Differential Pay,,60439
FY16-17,Expense,Police,10101,Injured on Duty Pay,,9455
FY16-17,Expense,Police,10101,Longevity,,48860
FY16-17,Expense,Police,10101,Overtime Pay-Traffic Court,,108592
FY16-17,Expense,Police,10101,IOD-CS 100 Percent,,0
FY16-17,Expense,Police,10101,IOD-CS 75 Percent,,0
FY16-17,Expense,Police,10101,IOD-Light Duty,,9819
FY16-17,Expense,Police,10101,IOD-CS 90 Percent,,1879
FY16-17,Expense,Police,10101,Employer OASDI,,395736
FY16-17,Expense,Police,10101,Employer SSN Medical,,92617
FY16-17,Expense,Police,10101,Employer Group Health,,1021245
FY16-17,Expense,Police,10101,Employer Dental Group,,32844
FY16-17,Expense,Police,10101,Employer Group Life,,17571
FY16-17,Expense,Police,10101,Employer Pension,,1027287
FY16-17,Expense,Police,10101,FSA Pre-Tax Savings,,456
FY16-17,Expense,Police,10101,Cafe Plan Pre-Tax Savings,,28453
FY16-17,Expense,Police,10101,Lock & Key Service,,-225
FY16-17,Expense,Police,10101,Employee Out-of-town Travel,,2420
FY16-17,Expense,Police,10101,Employee Local Travel/Park,,0
FY16-17,Expense,Police,10101,Printing/Binding,,534
FY16-17,Expense,Police,10101,Advertising & Promot'n,,7667
FY16-17,Expense,Police,10101,Subscriptions,,0
FY16-17,Expense,Police,10101,Registration,,3005
FY16-17,Expense,Police,10101,Membership Dues,,0
FY16-17,Expense,Police,10101,Other Rpr & Maint Srvc,,0
FY16-17,Expense,Police,10101,Police Vehicle Direct Charges,,0
FY16-17,Expense,Police,10101,Radio Shop Charge,,99100
FY16-17,Expense,Police,10101,Fleet Management,,672600
FY16-17,Expense,Police,10101,Facilities Maint & Security,,0
FY16-17,Expense,Police,10101,Host & Hostess,,1031
FY16-17,Expense,Police,10101,Offc & Admin Supply,,15385
FY16-17,Expense,Police,10101,Law Enforcement Supply,,3094
FY16-17,Expense,Police,10101,Law Enforce Equip <$10K,,9796
FY16-17,Expense,Police,10101,Computer Hardware <$10K,,0
FY16-17,Expense,Police,10101,Office Equipment < $10K,,2895
FY16-17,Expense,Police,10101,Uniforms - Allowance,,39600
FY16-17,Expense,Police,10101,Uniforms/Work Related Items,,0
FY16-17,Expense,Police,10101,Educational Supply,,278
FY16-17,Expense,Police,10101,Repair & Maint Supply,,712
FY16-17,Expense,Police,10101,Small Equipment Supply,,403
FY16-17,Expense,Police,10101,Rent Equipment,,3309
FY16-17,Expense,Police,10101,Other License & Fees,,35
FY16-17,Expense,Police,10101,Transfer Operational,,8492
FY16-17,Expense,Police,10101,Regular Pay,,5245619
FY16-17,Expense,Police,10101,Leave Pay,,855311
FY16-17,Expense,Police,10101,Holiday Pay,,328345
FY16-17,Expense,Police,10101,Overtime Pay,,210881
FY16-17,Expense,Police,10101,Out of Class Pay,,1891
FY16-17,Expense,Police,10101,Shift Differential Pay,,73426
FY16-17,Expense,Police,10101,Injured on Duty Pay,,15314
FY16-17,Expense,Police,10101,Longevity,,40298
FY16-17,Expense,Police,10101,Overtime Pay-Traffic Court,,213435
FY16-17,Expense,Police,10101,IOD-CS 75 Percent,,0
FY16-17,Expense,Police,10101,IOD-Light Duty,,27629
FY16-17,Expense,Police,10101,IOD-CS 90 Percent,,46503
FY16-17,Expense,Police,10101,Employer OASDI,,414584
FY16-17,Expense,Police,10101,Employer SSN Medical,,96959
FY16-17,Expense,Police,10101,Employer Group Health,,1188192
FY16-17,Expense,Police,10101,Employer Dental Group,,37239
FY16-17,Expense,Police,10101,Employer Group Life,,19146
FY16-17,Expense,Police,10101,Employer Pension,,1089822
FY16-17,Expense,Police,10101,FSA Pre-Tax Savings,,775
FY16-17,Expense,Police,10101,Cafe Plan Pre-Tax Savings,,33400
FY16-17,Expense,Police,10101,Lock & Key Service,,0
FY16-17,Expense,Police,10101,Devlop/Framing/Artwork,,0
FY16-17,Expense,Police,10101,Employee Out-of-town Travel,,364
FY16-17,Expense,Police,10101,Employee Air Travel,,0
FY16-17,Expense,Police,10101,Employee Local Travel/Park,,0
FY16-17,Expense,Police,10101,Advertising & Promot'n,,1869
FY16-17,Expense,Police,10101,Subscriptions,,0
FY16-17,Expense,Police,10101,Registration,,1305
FY16-17,Expense,Police,10101,Membership Dues,,150
FY16-17,Expense,Police,10101,Other Rpr & Maint Srvc,,230
FY16-17,Expense,Police,10101,Law Enforcement Equip Repair,,0
FY16-17,Expense,Police,10101,Police Vehicle Direct Charges,,0
FY16-17,Expense,Police,10101,Radio Shop Charge,,101283
FY16-17,Expense,Police,10101,Fleet Management,,548700
FY16-17,Expense,Police,10101,Facilities Maint & Security,,0
FY16-17,Expense,Police,10101,Host & Hostess,,249
FY16-17,Expense,Police,10101,Offc & Admin Supply,,21191
FY16-17,Expense,Police,10101,Law Enforcement Supply,,2031
FY16-17,Expense,Police,10101,Law Enforce Equip <$10K,,0
FY16-17,Expense,Police,10101,Office Equipment < $10K,,0
FY16-17,Expense,Police,10101,Furniture/Fixtures<$10K,,0
FY16-17,Expense,Police,10101,Uniforms - Allowance,,47200
FY16-17,Expense,Police,10101,Uniforms/Work Related Items,,0
FY16-17,Expense,Police,10101,Educational Supply,,0
FY16-17,Expense,Police,10101,Auto Fuel,,0
FY16-17,Expense,Police,10101,Small Equipment Supply,,0
FY16-17,Expense,Police,10101,Rent Equipment,,3329
FY16-17,Expense,Police,10101,Other License & Fees,,0
FY16-17,Expense,Police,10101,Transfer Operational,,8491
FY16-17,Expense,Police,10101,Regular Pay,,5688571
FY16-17,Expense,Police,10101,Leave Pay,,804566
FY16-17,Expense,Police,10101,Holiday Pay,,369965
FY16-17,Expense,Police,10101,Overtime Pay,,245162
FY16-17,Expense,Police,10101,Out of Class Pay,,0
FY16-17,Expense,Police,10101,Shift Differential Pay,,72848
FY16-17,Expense,Police,10101,Injured on Duty Pay,,2396
FY16-17,Expense,Police,10101,Longevity,,34301
FY16-17,Expense,Police,10101,Overtime Pay-Traffic Court,,159366
FY16-17,Expense,Police,10101,IOD-CS 75 Percent,,0
FY16-17,Expense,Police,10101,IOD-Light Duty,,31923
FY16-17,Expense,Police,10101,IOD-CS 90 Percent,,26293
FY16-17,Expense,Police,10101,Employer OASDI,,437315
FY16-17,Expense,Police,10101,Employer SSN Medical,,102276
FY16-17,Expense,Police,10101,Employer Group Health,,1240190
FY16-17,Expense,Police,10101,Employer Dental Group,,39618
FY16-17,Expense,Police,10101,Employer Group Life,,20137
FY16-17,Expense,Police,10101,Employer Pension,,1143706
FY16-17,Expense,Police,10101,FSA Pre-Tax Savings,,699
FY16-17,Expense,Police,10101,Cafe Plan Pre-Tax Savings,,34418
FY16-17,Expense,Police,10101,Lock & Key Service,,0
FY16-17,Expense,Police,10101,Internet Services,,700
FY16-17,Expense,Police,10101,Employee Out-of-town Travel,,962
FY16-17,Expense,Police,10101,Employee Air Travel,,340
FY16-17,Expense,Police,10101,Employee Local Travel/Park,,0
FY16-17,Expense,Police,10101,Printing/Binding,,290
FY16-17,Expense,Police,10101,Advertising & Promot'n,,5036
FY16-17,Expense,Police,10101,Subscriptions,,0
FY16-17,Expense,Police,10101,Registration,,2595
FY16-17,Expense,Police,10101,Membership Dues,,100
FY16-17,Expense,Police,10101,Other Rpr & Maint Srvc,,0
FY16-17,Expense,Police,10101,Police Vehicle Direct Charges,,0
FY16-17,Expense,Police,10101,Radio Shop Charge,,54369
FY16-17,Expense,Police,10101,Fleet Management,,342200
FY16-17,Expense,Police,10101,Host & Hostess,,0
FY16-17,Expense,Police,10101,Offc & Admin Supply,,11358
FY16-17,Expense,Police,10101,Law Enforcement Supply,,3945
FY16-17,Expense,Police,10101,Law Enforce Equip <$10K,,6756
FY16-17,Expense,Police,10101,Uniforms - Allowance,,46000
FY16-17,Expense,Police,10101,Uniforms/Work Related Items,,1021
FY16-17,Expense,Police,10101,Educational Supply,,0
FY16-17,Expense,Police,10101,Small Equipment Supply,,971
FY16-17,Expense,Police,10101,Rent Equipment,,4195
FY16-17,Expense,Police,10101,Transfer Operational,,8491
FY16-17,Expense,Police,10101,Regular Pay,,5068607
FY16-17,Expense,Police,10101,Leave Pay,,764308
FY16-17,Expense,Police,10101,Holiday Pay,,310958
FY16-17,Expense,Police,10101,Overtime Pay,,189022
FY16-17,Expense,Police,10101,Out of Class Pay,,67
FY16-17,Expense,Police,10101,Shift Differential Pay,,60428
FY16-17,Expense,Police,10101,Injured on Duty Pay,,14470
FY16-17,Expense,Police,10101,Longevity,,45387
FY16-17,Expense,Police,10101,Overtime Pay-Traffic Court,,188362
FY16-17,Expense,Police,10101,IOD-CS 75 Percent,,0
FY16-17,Expense,Police,10101,IOD-Light Duty,,26787
FY16-17,Expense,Police,10101,IOD-CS 90 Percent,,75863
FY16-17,Expense,Police,10101,Employer OASDI,,395004
FY16-17,Expense,Police,10101,Employer SSN Medical,,92380
FY16-17,Expense,Police,10101,Employer Group Health,,1219413
FY16-17,Expense,Police,10101,Employer Dental Group,,34441
FY16-17,Expense,Police,10101,Employer Group Life,,17560
FY16-17,Expense,Police,10101,Employer Pension,,1039201
FY16-17,Expense,Police,10101,FSA Pre-Tax Savings,,61
FY16-17,Expense,Police,10101,Cafe Plan Pre-Tax Savings,,33544
FY16-17,Expense,Police,10101,Lock & Key Service,,0
FY16-17,Expense,Police,10101,Devlop/Framing/Artwork,,0
FY16-17,Expense,Police,10101,Employee Out-of-town Travel,,991
FY16-17,Expense,Police,10101,Employee Local Travel/Park,,0
FY16-17,Expense,Police,10101,Printing/Binding,,0
FY16-17,Expense,Police,10101,Advertising & Promot'n,,6756
FY16-17,Expense,Police,10101,Subscriptions,,149
FY16-17,Expense,Police,10101,Registration,,2300
FY16-17,Expense,Police,10101,Membership Dues,,440
FY16-17,Expense,Police,10101,Other Rpr & Maint Srvc,,0
FY16-17,Expense,Police,10101,Police Vehicle Direct Charges,,0
FY16-17,Expense,Police,10101,Radio Shop Charge,,71825
FY16-17,Expense,Police,10101,Fleet Management,,507400
FY16-17,Expense,Police,10101,Facilities Maint & Security,,0
FY16-17,Expense,Police,10101,Host & Hostess,,206
FY16-17,Expense,Police,10101,Offc & Admin Supply,,17161
FY16-17,Expense,Police,10101,Law Enforcement Supply,,1428
FY16-17,Expense,Police,10101,Law Enforce Equip <$10K,,30
FY16-17,Expense,Police,10101,Uniforms - Allowance,,41200
FY16-17,Expense,Police,10101,Uniforms/Work Related Items,,3609
FY16-17,Expense,Police,10101,Educational Supply,,0
FY16-17,Expense,Police,10101,Small Equipment Supply,,731
FY16-17,Expense,Police,10101,Rent Equipment,,2977
FY16-17,Expense,Police,10101,Transfer Operational,,8492
FY16-17,Expense,Police,10101,Regular Pay,,78201
FY16-17,Expense,Police,10101,Leave Pay,,14535
FY16-17,Expense,Police,10101,Holiday Pay,,3937
FY16-17,Expense,Police,10101,Shift Differential Pay,,34
FY16-17,Expense,Police,10101,Longevity,,935
FY16-17,Expense,Police,10101,Employer OASDI,,5627
FY16-17,Expense,Police,10101,Employer SSN Medical,,1316
FY16-17,Expense,Police,10101,Employer Group Health,,13920
FY16-17,Expense,Police,10101,Employer Dental Group,,339
FY16-17,Expense,Police,10101,Employer Group Life,,170
FY16-17,Expense,Police,10101,Employer Pension,,14999
FY16-17,Expense,Police,10101,FSA Pre-Tax Savings,,182
FY16-17,Expense,Police,10101,Cafe Plan Pre-Tax Savings,,403
FY16-17,Expense,Police,10101,Allowance-Cell/Mobile Devices,,0
FY16-17,Expense,Police,10101,Radio Shop Charge,,909
FY16-17,Expense,Police,10101,Fleet Management,,5900
FY16-17,Expense,Police,10101,Offc & Admin Supply,,10
FY16-17,Expense,Police,10101,Law Enforcement Supply,,51
FY16-17,Expense,Police,10101,Uniforms - Allowance,,400
FY16-17,Expense,Police,10101,Regular Pay,,62468
FY16-17,Expense,Police,10101,Leave Pay,,6930
FY16-17,Expense,Police,10101,Holiday Pay,,2941
FY16-17,Expense,Police,10101,Overtime Pay,,-2754
FY16-17,Expense,Police,10101,Shift Differential Pay,,56
FY16-17,Expense,Police,10101,Longevity,,935
FY16-17,Expense,Police,10101,IOD-Light Duty,,0
FY16-17,Expense,Police,10101,Employer OASDI,,4118
FY16-17,Expense,Police,10101,Employer SSN Medical,,963
FY16-17,Expense,Police,10101,Employer Group Health,,13624
FY16-17,Expense,Police,10101,Employer Dental Group,,330
FY16-17,Expense,Police,10101,Employer Group Life,,169
FY16-17,Expense,Police,10101,Employer Pension,,10863
FY16-17,Expense,Police,10101,Cafe Plan Pre-Tax Savings,,394
FY16-17,Expense,Police,10101,Radio Shop Charge,,1183
FY16-17,Expense,Police,10101,Fleet Management,,5900
FY16-17,Expense,Police,10101,Uniforms - Allowance,,400
FY16-17,Expense,Police,10101,Regular Pay,,206508
FY16-17,Expense,Police,10101,Leave Pay,,31954
FY16-17,Expense,Police,10101,Holiday Pay,,11699
FY16-17,Expense,Police,10101,Overtime Pay,,3179155
FY16-17,Expense,Police,10101,Shift Differential Pay,,92
FY16-17,Expense,Police,10101,Longevity,,3200
FY16-17,Expense,Police,10101,Overtime Pay-Traffic Court,,132
FY16-17,Expense,Police,10101,Fringe Benefits,,0
FY16-17,Expense,Police,10101,Employer OASDI,,203883
FY16-17,Expense,Police,10101,Employer SSN Medical,,47769
FY16-17,Expense,Police,10101,Employer Group Health,,477779
FY16-17,Expense,Police,10101,Employer Dental Group,,13453
FY16-17,Expense,Police,10101,Employer Group Life,,6983
FY16-17,Expense,Police,10101,Employer Pension,,529593
FY16-17,Expense,Police,10101,FSA Pre-Tax Savings,,224
FY16-17,Expense,Police,10101,Cafe Plan Pre-Tax Savings,,13538
FY16-17,Expense,Police,10101,Internet Services,,0
FY16-17,Expense,Police,10101,Devlop/Framing/Artwork,,0
FY16-17,Expense,Police,10101,Employee Out-of-town Travel,,424
FY16-17,Expense,Police,10101,Computer Communication Servs,,425
FY16-17,Expense,Police,10101,Membership Dues,,0
FY16-17,Expense,Police,10101,Other Rpr & Maint Srvc,,0
FY16-17,Expense,Police,10101,Radio Shop Charge,,4455
FY16-17,Expense,Police,10101,Fleet Management,,35400
FY16-17,Expense,Police,10101,Host & Hostess,,100
FY16-17,Expense,Police,10101,Offc & Admin Supply,,1327
FY16-17,Expense,Police,10101,Law Enforcement Supply,,2055
FY16-17,Expense,Police,10101,Uniforms - Allowance,,800
FY16-17,Expense,Police,10101,Small Equipment Supply,,4729
FY16-17,Expense,Police,10101,Other License & Fees,,0
FY16-17,Expense,Police,10101,Regular Pay,,3650754
FY16-17,Expense,Police,10101,Leave Pay,,600869
FY16-17,Expense,Police,10101,Holiday Pay,,204931
FY16-17,Expense,Police,10101,Overtime Pay,,3106
FY16-17,Expense,Police,10101,Shift Differential Pay,,179
FY16-17,Expense,Police,10101,Injured on Duty Pay,,11342
FY16-17,Expense,Police,10101,Longevity,,57653
FY16-17,Expense,Police,10101,Overtime Pay-PreTrial Conf,,555
FY16-17,Expense,Police,10101,IOD-CS 100 Percent,,0
FY16-17,Expense,Police,10101,IOD-CS 75 Percent,,0
FY16-17,Expense,Police,10101,IOD-Light Duty,,29894
FY16-17,Expense,Police,10101,IOD-CS 90 Percent,,8177
FY16-17,Expense,Police,10101,Employer OASDI,,265957
FY16-17,Expense,Police,10101,Employer SSN Medical,,62412
FY16-17,Expense,Police,10101,Employer Group Health,,835752
FY16-17,Expense,Police,10101,Employer Dental Group,,23051
FY16-17,Expense,Police,10101,Employer Group Life,,11686
FY16-17,Expense,Police,10101,Employer Pension,,698152
FY16-17,Expense,Police,10101,FSA Pre-Tax Savings,,405
FY16-17,Expense,Police,10101,Cafe Plan Pre-Tax Savings,,23823
FY16-17,Expense,Police,10101,Transport Non-employee,,0
FY16-17,Expense,Police,10101,Employee Out-of-town Travel,,10478
FY16-17,Expense,Police,10101,Employee Air Travel,,0
FY16-17,Expense,Police,10101,Cell Phone Service,,-153
FY16-17,Expense,Police,10101,Advertising & Promot'n,,42367
FY16-17,Expense,Police,10101,Registration,,8825
FY16-17,Expense,Police,10101,Membership Dues,,0
FY16-17,Expense,Police,10101,Other Rpr & Maint Srvc,,0
FY16-17,Expense,Police,10101,Radio Shop Charge,,43459
FY16-17,Expense,Police,10101,Host & Hostess,,26645
FY16-17,Expense,Police,10101,Offc & Admin Supply,,1963
FY16-17,Expense,Police,10101,Law Enforcement Supply,,27
FY16-17,Expense,Police,10101,Uniforms - Allowance,,29600
FY16-17,Expense,Police,10101,Educational Supply,,0
FY16-17,Expense,Police,10101,Small Equipment Supply,,3024
FY16-17,Expense,Police,10101,Rent Equipment,,1187
FY16-17,Expense,Police,10101,Transfer Operational,,9634
FY16-17,Expense,Police,10101,Regular Pay,,0
FY16-17,Expense,Police,10101,Pay Plan Improvement,,0
FY16-17,Expense,Police,10101,Fringe Benefits,,0
FY16-17,Expense,Police,10101,Regular Pay,,1552526
FY16-17,Expense,Police,10101,Leave Pay,,203435
FY16-17,Expense,Police,10101,Holiday Pay,,71072
FY16-17,Expense,Police,10101,Overtime Pay,,6084
FY16-17,Expense,Police,10101,Shift Differential Pay,,4775
FY16-17,Expense,Police,10101,Longevity,,17380
FY16-17,Expense,Police,10101,Employer OASDI,,107556
FY16-17,Expense,Police,10101,Employer SSN Medical,,25154
FY16-17,Expense,Police,10101,Employer Group Health,,310674
FY16-17,Expense,Police,10101,Employer Dental Group,,9869
FY16-17,Expense,Police,10101,Employer Group Life,,4822
FY16-17,Expense,Police,10101,Employer Pension,,279838
FY16-17,Expense,Police,10101,FSA Pre-Tax Savings,,479
FY16-17,Expense,Police,10101,Cafe Plan Pre-Tax Savings,,8749
FY16-17,Expense,Police,10101,Cable Television,,11133
FY16-17,Expense,Police,10101,Mngt Cnsltnt Srvc,,0
FY16-17,Expense,Police,10101,DP-Outside Metro,,15240
FY16-17,Expense,Police,10101,Internet Services,,16596
FY16-17,Expense,Police,10101,Employee Out-of-town Travel,,844
FY16-17,Expense,Police,10101,Employee Air Travel,,0
FY16-17,Expense,Police,10101,Telephone & Telegraph,,440331
FY16-17,Expense,Police,10101,Allowance-Cell/Mobile Devices,,0
FY16-17,Expense,Police,10101,Cell Phone Service,,107976
FY16-17,Expense,Police,10101,Subscriptions,,0
FY16-17,Expense,Police,10101,Registration,,505
FY16-17,Expense,Police,10101,Other Rpr & Maint Srvc,,1194424
FY16-17,Expense,Police,10101,Info Systems Charge,,2792900
FY16-17,Expense,Police,10101,Fleet Management,,17700
FY16-17,Expense,Police,10101,Offc & Admin Supply,,6352
FY16-17,Expense,Police,10101,Law Enforcement Supply,,1575
FY16-17,Expense,Police,10101,Computer Software,,10084
FY16-17,Expense,Police,10101,Computer Hardware <$10K,,204162
FY16-17,Expense,Police,10101,Office Equipment < $10K,,10142
FY16-17,Expense,Police,10101,Books/Magazines/Periodicals,,0
FY16-17,Expense,Police,10101,Repair & Maint Supply,,0
FY16-17,Expense,Police,10101,Small Equipment Supply,,31542
FY16-17,Expense,Police,10101,Rent Equipment,,0
FY16-17,Expense,Police,10101,Rent Storage/Safety Box,,9897
FY16-17,Expense,Police,10101,Software License,,19272
FY16-17,Expense,Police,10101,Proj Mgt-Commonwealth,,0
FY16-17,Expense,Police,10101,Construction Management,,0
FY16-17,Expense,Police,10101,Machinery & Equipment,,161045
FY16-17,Expense,Police,10101,Computer Hardware,,0
FY16-17,Expense,Police,10101,Computer Software,,0
FY16-17,Expense,Police,10101,Regular Pay,,493420
